endate,agcode1,line,branch,idate,edate,pcategory,ptype,vuse,brand,body,model,color,transmission,fuel,prem
5/31/21,ID00336,MC,IMECA,6/7/21,6/7/22,CTPL,Basic,Commercial,Mitsubishi,SUV,2014,Black,Automatic,Diesel,957.88
3/4/13,ID00337,MC,IMECA,3/11/13,3/11/14,Comprehensive,Basic,Private,Mazda,Sedan,2012,White,Automatic,Gasoline,447.01
6/26/14,ID00337,MC,IMECA,7/3/14,7/3/15,Comprehensive,Basic,Private,Mazda,Sedan,2012,White,Automatic,Gasoline,447.01
10/18/15,ID00337,MC,IMECA,10/25/15,10/25/16,Comprehensive,Basic,Private,Mazda,Sedan,2012,White,Automatic,Gasoline,447.01
2/8/17,ID00337,MC,IMECA,2/15/17,2/15/18,Comprehensive,Basic,Private,Mazda,Sedan,2012,White,Automatic,Gasoline,447.01
6/2/18,ID00337,MC,IMECA,6/9/18,6/9/19,Comprehensive,Basic,Private,Mazda,Sedan,2012,White,Automatic,Gasoline,447.01
9/24/19,ID00337,MC,IMECA,10/1/19,10/1/20,Comprehensive,Basic,Private,Mazda,Sedan,2012,White,Automatic,Gasoline,447.01
1/15/21,ID00337,MC,IMECA,1/22/21,1/22/22,Comprehensive,Basic,Private,Mazda,Sedan,2012,White,Automatic,Gasoline,447.01
9/28/13,ID00338,MC,IMECA,10/5/13,10/5/14,CTPL,Basic,Commercial,Isuzu,Pickup,2013,Black,Automatic,Diesel,1211.25
12/27/14,ID00338,MC,IMECA,1/3/15,1/3/16,CTPL,Basic,Commercial,Isuzu,Pickup,2013,Black,Automatic,Diesel,1211.25
3/26/16,ID00338,MC,IMECA,4/2/16,4/3/17,CTPL,Basic,Commercial,Isuzu,Pickup,2013,Black,Automatic,Diesel,1211.25
6/24/17,ID00338,MC,IMECA,7/1/17,7/1/18,CTPL,Basic,Commercial,Isuzu,Pickup,2013,Black,Automatic,Diesel,1211.25
9/22/18,ID00338,MC,IMECA,9/29/18,9/29/19,CTPL,Basic,Commercial,Isuzu,Pickup,2013,Black,Automatic,Diesel,1211.25
12/21/19,ID00338,MC,IMECA,12/28/19,12/28/20,CTPL,Basic,Commercial,Isuzu,Pickup,2013,Black,Automatic,Diesel,1211.25
3/20/21,ID00338,MC,IMECA,3/27/21,3/27/22,CTPL,Basic,Commercial,Isuzu,Pickup,2013,Black,Automatic,Diesel,1211.25
1/26/13,ID00339,MC,IMECA,2/2/13,3/5/14,Comprehensive,Premium,Private,Suzuki,Sedan,2012,Yellow,Automatic,Gasoline,447.01
5/20/14,ID00339,MC,IMECA,5/27/14,5/27/15,Comprehensive,Premium,Private,Suzuki,Sedan,2012,Yellow,Automatic,Gasoline,447.01
9/11/15,ID00339,MC,IMECA,9/18/15,9/18/16,Comprehensive,Premium,Private,Suzuki,Sedan,2012,Yellow,Automatic,Gasoline,447.01
1/2/17,ID00339,MC,IMECA,1/9/17,1/9/18,Comprehensive,Premium,Private,Suzuki,Sedan,2012,Yellow,Automatic,Gasoline,447.01
4/26/18,ID00339,MC,IMECA,5/3/18,5/3/19,Comprehensive,Premium,Private,Suzuki,Sedan,2012,Yellow,Automatic,Gasoline,447.01
8/18/19,ID00339,MC,IMECA,8/25/19,8/25/20,Comprehensive,Premium,Private,Suzuki,Sedan,2012,Yellow,Automatic,Gasoline,447.01
12/9/20,ID00339,MC,IMECA,12/16/20,12/16/21,Comprehensive,Premium,Private,Honda,SUV,2020,Silver,Automatic,Diesel,957.88
10/13/18,ID00340,MC,IMECA,10/20/18,10/20/19,CTPL,Basic,Commercial,Nissan,Van,2018,Black,Automatic,Diesel,848.75
11/13/19,ID00340,MC,IMECA,11/20/19,11/20/20,CTPL,Basic,Commercial,Nissan,Van,2018,Black,Automatic,Diesel,848.75
3/6/21,ID00340,MC,IMECA,3/13/21,3/13/22,CTPL,Basic,Commercial,Nissan,Van,2018,Black,Automatic,Diesel,848.75
9/21/12,ID00341,MC,IMECA,9/28/12,10/29/13,CTPL,Basic,Private,Toyota,MPV,2012,Black,Automatic,Gasoline,199.55
12/20/13,ID00341,MC,IMECA,12/27/13,12/27/14,CTPL,Basic,Private,Toyota,MPV,2012,Black,Automatic,Gasoline,199.55
3/20/15,ID00341,MC,IMECA,3/27/15,3/26/16,CTPL,Basic,Private,Toyota,MPV,2012,Black,Automatic,Gasoline,199.55
6/17/16,ID00341,MC,IMECA,6/24/16,6/25/17,CTPL,Basic,Private,Toyota,MPV,2012,Black,Automatic,Gasoline,199.55
9/15/17,ID00341,MC,IMECA,9/22/17,9/22/18,CTPL,Basic,Private,Toyota,MPV,2012,Black,Automatic,Gasoline,199.55
12/14/18,ID00341,MC,IMECA,12/21/18,12/21/19,CTPL,Basic,Private,Toyota,MPV,2012,Black,Automatic,Gasoline,199.55
3/13/20,ID00341,MC,IMECA,3/20/20,3/21/21,CTPL,Basic,Private,Toyota,MPV,2012,Black,Automatic,Gasoline,199.55
6/11/21,ID00341,MC,IMECA,6/18/21,6/18/22,CTPL,Basic,Private,Toyota,MPV,2012,Black,Automatic,Gasoline,199.55
4/19/13,ID00342,MC,IMECA,4/26/13,5/27/14,Comprehensive,Premium,Private,Honda,Sedan,2011,White,Automatic,Gasoline,447.01
8/11/14,ID00342,MC,IMECA,8/18/14,8/18/15,Comprehensive,Premium,Private,Honda,Sedan,2011,White,Automatic,Gasoline,447.01
12/3/15,ID00342,MC,IMECA,12/10/15,12/10/16,Comprehensive,Premium,Private,Honda,Sedan,2011,White,Automatic,Gasoline,447.01
3/26/17,ID00342,MC,IMECA,4/2/17,4/2/18,Comprehensive,Premium,Private,Honda,Sedan,2011,White,Automatic,Gasoline,447.01
7/18/18,ID00342,MC,IMECA,7/25/18,7/25/19,Comprehensive,Premium,Private,Honda,Sedan,2011,White,Automatic,Gasoline,447.01
11/9/19,ID00342,MC,IMECA,11/16/19,11/16/20,Comprehensive,Premium,Private,Honda,Sedan,2011,White,Automatic,Gasoline,447.01
3/2/21,ID00342,MC,IMECA,3/9/21,3/9/22,Comprehensive,Premium,Private,Honda,SUV,2020,Silver,Automatic,Diesel,957.88
11/1/12,ID00343,MC,IMECA,11/8/12,11/8/13,CTPL,Basic,Private,Toyota,MPV,2012,Black,Automatic,Gasoline,199.55
1/30/14,ID00343,MC,IMECA,2/6/14,2/6/15,CTPL,Basic,Private,Toyota,MPV,2012,Black,Automatic,Gasoline,199.55
4/30/15,ID00343,MC,IMECA,5/7/15,5/6/16,CTPL,Basic,Private,Toyota,MPV,2012,Black,Automatic,Gasoline,199.55
7/28/16,ID00343,MC,IMECA,8/4/16,8/5/17,CTPL,Basic,Private,Toyota,MPV,2012,Black,Automatic,Gasoline,199.55
10/26/17,ID00343,MC,IMECA,11/2/17,11/2/18,CTPL,Basic,Private,Mitsubishi,SUV,2017,Silver,Automatic,Diesel,957.88
1/24/19,ID00343,MC,IMECA,1/31/19,1/31/20,CTPL,Basic,Private,Mitsubishi,SUV,2017,Silver,Automatic,Diesel,957.88
4/23/20,ID00343,MC,IMECA,4/30/20,5/1/21,CTPL,Basic,Private,Mitsubishi,SUV,2017,Silver,Automatic,Diesel,957.88
7/22/21,ID00343,MC,IMECA,7/29/21,7/29/22,CTPL,Basic,Private,Mitsubishi,SUV,2017,Silver,Automatic,Diesel,957.88
3/18/13,ID00344,MC,IMECA,3/25/13,3/25/14,Comprehensive,Premium,Private,Nissan,Sedan,2010,White,Manual,Gasoline,447.01
7/10/14,ID00344,MC,IMECA,7/17/14,7/17/15,Comprehensive,Premium,Private,Nissan,Sedan,2010,White,Manual,Gasoline,447.01
11/1/15,ID00344,MC,IMECA,11/8/15,11/8/16,Comprehensive,Premium,Private,Nissan,Sedan,2010,White,Manual,Gasoline,447.01
2/22/17,ID00344,MC,IMECA,3/1/17,3/1/18,Comprehensive,Premium,Private,Nissan,Sedan,2010,White,Manual,Gasoline,447.01
11/27/12,ID00345,MC,IMECA,12/4/12,12/4/13,CTPL,Basic,Commercial,Nissan,Van,2012,Black,Automatic,Diesel,848.75
2/25/14,ID00345,MC,IMECA,3/4/14,3/4/15,CTPL,Basic,Commercial,Nissan,Van,2012,Black,Automatic,Diesel,848.75
5/26/15,ID00345,MC,IMECA,6/2/15,6/1/16,CTPL,Basic,Commercial,Nissan,Van,2012,Black,Automatic,Diesel,848.75
8/23/16,ID00345,MC,IMECA,8/30/16,8/31/17,CTPL,Basic,Commercial,Nissan,Van,2012,Black,Automatic,Diesel,848.75
11/21/17,ID00345,MC,IMECA,11/28/17,11/28/18,CTPL,Basic,Commercial,Nissan,Van,2012,Black,Automatic,Diesel,848.75
6/16/18,ID00345,MC,IMECA,6/23/18,6/23/19,Comprehensive,Premium,Private,Mazda,MPV,2017,Red,Automatic,Gasoline,199.55
2/19/19,ID00345,MC,IMECA,2/26/19,2/26/20,CTPL,Basic,Commercial,Toyota,Van,2018,Black,Automatic,Diesel,848.75
10/8/19,ID00345,MC,IMECA,10/15/19,10/15/20,Comprehensive,Premium,Private,Mazda,MPV,2017,Red,Automatic,Gasoline,199.55
5/19/20,ID00345,MC,IMECA,5/26/20,5/27/21,CTPL,Basic,Commercial,Toyota,Van,2018,Black,Automatic,Diesel,848.75
1/29/21,ID00345,MC,IMECA,2/5/21,2/5/22,Comprehensive,Premium,Private,Mazda,MPV,2017,Red,Automatic,Gasoline,199.55
8/17/21,ID00345,MC,IMECA,8/24/21,8/24/22,CTPL,Basic,Commercial,Toyota,Van,2018,Black,Automatic,Diesel,848.75
5/21/13,ID00346,MC,IMECA,5/28/13,5/28/14,Comprehensive,Basic,Private,Kia,Hatchback,2012,White,Manual,Gasoline,486.92
9/12/14,ID00346,MC,IMECA,9/19/14,9/19/15,Comprehensive,Basic,Private,Kia,Hatchback,2012,White,Manual,Gasoline,486.92
1/4/16,ID00346,MC,IMECA,1/11/16,1/11/17,Comprehensive,Basic,Private,Kia,Hatchback,2012,White,Manual,Gasoline,486.92
4/27/17,ID00346,MC,IMECA,5/4/17,5/4/18,Comprehensive,Basic,Private,Kia,Hatchback,2012,White,Manual,Gasoline,486.92
8/19/18,ID00346,MC,IMECA,8/26/18,8/26/19,Comprehensive,Basic,Private,Kia,Hatchback,2012,Red,Automatic,Gasoline,486.92
12/11/19,ID00346,MC,IMECA,12/18/19,12/18/20,Comprehensive,Basic,Private,Kia,Hatchback,2012,Red,Automatic,Gasoline,486.92
4/3/21,ID00346,MC,IMECA,4/10/21,4/10/22,Comprehensive,Basic,Private,Honda,MPV,2020,Red,Automatic,Diesel,199.55
11/27/12,ID00347,MC,IMECA,12/4/12,12/4/13,Comprehensive,Basic,Private,Hyundai,Sedan,2012,Blue,Automatic,Gasoline,447.01
2/25/14,ID00347,MC,IMECA,3/4/14,3/4/15,Comprehensive,Basic,Private,Hyundai,Sedan,2012,Blue,Automatic,Gasoline,447.01
5/26/15,ID00347,MC,IMECA,6/2/15,6/1/16,Comprehensive,Basic,Private,Hyundai,Sedan,2012,Blue,Automatic,Gasoline,447.01
8/23/16,ID00347,MC,IMECA,8/30/16,8/31/17,Comprehensive,Basic,Private,Hyundai,Sedan,2012,Blue,Automatic,Gasoline,447.01
11/21/17,ID00347,MC,IMECA,11/28/17,11/28/18,Comprehensive,Basic,Private,Hyundai,Sedan,2012,Blue,Automatic,Gasoline,447.01
2/19/19,ID00347,MC,IMECA,2/26/19,2/26/20,Comprehensive,Basic,Private,Hyundai,Sedan,2012,Blue,Automatic,Gasoline,447.01
5/19/20,ID00347,MC,IMECA,5/26/20,5/27/21,Comprehensive,Basic,Commercial,Mitsubishi,SUV,2018,Silver,Automatic,Diesel,957.88
8/17/21,ID00347,MC,IMECA,8/24/21,8/24/22,Comprehensive,Basic,Commercial,Mitsubishi,SUV,2018,Silver,Automatic,Diesel,957.88
6/19/13,ID00348,MC,IMECA,6/26/13,6/26/14,Comprehensive,Premium,Private,Suzuki,Hatchback,2012,Yellow,Manual,Gasoline,486.92
10/11/14,ID00348,MC,IMECA,10/18/14,10/18/15,Comprehensive,Premium,Private,Suzuki,Hatchback,2012,Yellow,Manual,Gasoline,486.92
2/2/16,ID00348,MC,IMECA,2/9/16,2/9/17,Comprehensive,Premium,Private,Suzuki,Hatchback,2012,Yellow,Manual,Gasoline,486.92
5/26/17,ID00348,MC,IMECA,6/2/17,6/2/18,Comprehensive,Premium,Private,Suzuki,Hatchback,2012,Yellow,Manual,Gasoline,486.92
9/17/18,ID00348,MC,IMECA,9/24/18,9/24/19,Comprehensive,Premium,Private,Toyota,Sedan,2018,Red,Automatic,Gasoline,447.01
1/9/20,ID00348,MC,IMECA,1/16/20,1/16/21,Comprehensive,Premium,Private,Toyota,Sedan,2018,Red,Automatic,Gasoline,447.01
5/2/21,ID00348,MC,IMECA,5/9/21,5/9/22,Comprehensive,Premium,Private,Toyota,Sedan,2018,Red,Automatic,Gasoline,447.01
4/24/15,ID00349,MC,IMECA,5/1/15,4/30/16,CTPL,Basic,Commercial,Mitsubishi,SUV,2014,Black,Automatic,Diesel,957.88
7/22/16,ID00349,MC,IMECA,7/29/16,7/30/17,CTPL,Basic,Commercial,Mitsubishi,SUV,2014,Black,Automatic,Diesel,957.88
10/20/17,ID00349,MC,IMECA,10/27/17,10/27/18,CTPL,Basic,Commercial,Mitsubishi,SUV,2014,Black,Automatic,Diesel,957.88
1/18/19,ID00349,MC,IMECA,1/25/19,1/25/20,CTPL,Basic,Commercial,Mitsubishi,SUV,2014,Black,Automatic,Diesel,957.88
4/17/20,ID00349,MC,IMECA,4/24/20,4/25/21,CTPL,Basic,Commercial,Mitsubishi,SUV,2014,Black,Automatic,Diesel,957.88
7/16/21,ID00349,MC,IMECA,7/23/21,7/23/22,CTPL,Basic,Commercial,Mitsubishi,SUV,2014,Black,Automatic,Diesel,957.88
4/19/13,ID00350,MC,IMECA,4/26/13,4/26/14,Comprehensive,Basic,Private,Mazda,Sedan,2012,White,Automatic,Gasoline,447.01
8/11/14,ID00350,MC,IMECA,8/18/14,8/18/15,Comprehensive,Basic,Private,Mazda,Sedan,2012,White,Automatic,Gasoline,447.01
12/3/15,ID00350,MC,IMECA,12/10/15,12/10/16,Comprehensive,Basic,Private,Mazda,Sedan,2012,White,Automatic,Gasoline,447.01
3/26/17,ID00350,MC,IMECA,4/2/17,4/2/18,Comprehensive,Basic,Private,Mazda,Sedan,2012,White,Automatic,Gasoline,447.01
7/18/18,ID00350,MC,IMECA,7/25/18,7/25/19,Comprehensive,Basic,Private,Mazda,Sedan,2012,White,Automatic,Gasoline,447.01
11/9/19,ID00350,MC,IMECA,11/16/19,11/16/20,Comprehensive,Basic,Private,Mazda,Sedan,2012,White,Automatic,Gasoline,447.01
3/2/21,ID00350,MC,IMECA,3/9/21,3/9/22,Comprehensive,Basic,Private,Mazda,Sedan,2012,White,Automatic,Gasoline,447.01
11/13/13,ID00351,MC,BCDO,11/20/13,11/20/14,CTPL,Basic,Commercial,Isuzu,Pickup,2013,Black,Automatic,Diesel,1211.25
2/11/15,ID00351,MC,BCDO,2/18/15,2/18/16,CTPL,Basic,Commercial,Isuzu,Pickup,2013,Black,Automatic,Diesel,1211.25
5/11/16,ID00351,MC,BCDO,5/18/16,5/19/17,CTPL,Basic,Commercial,Isuzu,Pickup,2013,Black,Automatic,Diesel,1211.25
8/9/17,ID00351,MC,BCDO,8/16/17,8/16/18,CTPL,Basic,Commercial,Isuzu,Pickup,2013,Black,Automatic,Diesel,1211.25
11/7/18,ID00351,MC,BCDO,11/14/18,11/14/19,CTPL,Basic,Commercial,Isuzu,Pickup,2013,Black,Automatic,Diesel,1211.25
2/5/20,ID00351,MC,BCDO,2/12/20,2/12/21,CTPL,Basic,Commercial,Isuzu,Pickup,2013,Black,Automatic,Diesel,1211.25
5/5/21,ID00351,MC,BCDO,5/12/21,5/12/22,CTPL,Basic,Commercial,Isuzu,Pickup,2013,Black,Automatic,Diesel,1211.25
3/13/13,ID00352,MC,BGRN,3/20/13,4/20/14,Comprehensive,Premium,Private,Suzuki,Sedan,2012,Yellow,Automatic,Gasoline,447.01
7/5/14,ID00352,MC,BGRN,7/12/14,7/12/15,Comprehensive,Premium,Private,Suzuki,Sedan,2012,Yellow,Automatic,Gasoline,447.01
10/27/15,ID00352,MC,BGRN,11/3/15,11/3/16,Comprehensive,Premium,Private,Suzuki,Sedan,2012,Yellow,Automatic,Gasoline,447.01
2/17/17,ID00352,MC,BGRN,2/24/17,2/24/18,Comprehensive,Premium,Private,Suzuki,Sedan,2012,Yellow,Automatic,Gasoline,447.01
6/11/18,ID00352,MC,BGRN,6/18/18,6/18/19,Comprehensive,Premium,Private,Suzuki,Sedan,2012,Yellow,Automatic,Gasoline,447.01
10/3/19,ID00352,MC,BGRN,10/10/19,10/10/20,Comprehensive,Premium,Private,Suzuki,Sedan,2012,Yellow,Automatic,Gasoline,447.01
1/24/21,ID00352,MC,BGRN,1/31/21,1/31/22,Comprehensive,Premium,Private,Honda,SUV,2020,Silver,Automatic,Diesel,957.88
11/28/18,ID00353,MC,BGRN,12/5/18,12/5/19,CTPL,Basic,Commercial,Toyota,Van,2018,Black,Automatic,Diesel,848.75
12/29/19,ID00353,MC,BGRN,1/5/20,1/5/21,CTPL,Basic,Commercial,Toyota,Van,2018,Black,Automatic,Diesel,848.75
4/21/21,ID00353,MC,BGRN,4/28/21,4/28/22,CTPL,Basic,Commercial,Toyota,Van,2018,Black,Automatic,Diesel,848.75
4/9/12,ID00354,MC,IMECA,4/16/12,4/16/13,Comprehensive,Basic,Private,Toyota,MPV,2012,Black,Automatic,Gasoline,199.55
7/8/13,ID00354,MC,IMECA,7/15/13,7/15/14,Comprehensive,Basic,Private,Toyota,MPV,2012,Black,Automatic,Gasoline,199.55
10/6/14,ID00354,MC,IMECA,10/13/14,10/13/15,Comprehensive,Basic,Private,Toyota,MPV,2012,Black,Automatic,Gasoline,199.55
1/4/16,ID00354,MC,IMECA,1/11/16,1/11/17,Comprehensive,Basic,Private,Toyota,MPV,2012,Black,Automatic,Gasoline,199.55
4/3/17,ID00354,MC,IMECA,4/10/17,4/10/18,Comprehensive,Basic,Private,Toyota,MPV,2012,Black,Automatic,Gasoline,199.55
7/2/18,ID00354,MC,IMECA,7/9/18,7/9/19,Comprehensive,Basic,Private,Toyota,MPV,2012,Black,Automatic,Gasoline,199.55
9/30/19,ID00354,MC,IMECA,10/7/19,10/7/20,Comprehensive,Basic,Private,Toyota,MPV,2012,Black,Automatic,Gasoline,199.55
12/28/20,ID00354,MC,IMECA,1/4/21,1/4/22,Comprehensive,Basic,Private,Toyota,MPV,2012,Black,Automatic,Gasoline,199.55
11/5/12,ID00355,MC,IMECA,11/12/12,12/13/13,CTPL,Premium,Private,Honda,Sedan,2011,White,Automatic,Gasoline,447.01
2/27/14,ID00355,MC,IMECA,3/6/14,3/6/15,CTPL,Premium,Private,Honda,Sedan,2011,White,Automatic,Gasoline,447.01
6/21/15,ID00355,MC,IMECA,6/28/15,6/28/16,CTPL,Premium,Private,Honda,Sedan,2011,White,Automatic,Gasoline,447.01
10/12/16,ID00355,MC,IMECA,10/19/16,10/19/17,CTPL,Premium,Private,Honda,Sedan,2011,White,Automatic,Gasoline,447.01
2/3/18,ID00355,MC,IMECA,2/10/18,2/10/19,CTPL,Premium,Private,Honda,Sedan,2011,White,Automatic,Gasoline,447.01
5/28/19,ID00355,MC,IMECA,6/4/19,6/4/20,CTPL,Premium,Private,Honda,Sedan,2011,White,Automatic,Gasoline,447.01
9/18/20,ID00355,MC,IMECA,9/25/20,9/25/21,CTPL,Premium,Private,Honda,SUV,2020,Silver,Automatic,Diesel,957.88
5/20/12,ID00356,MC,IMECA,5/27/12,5/27/13,Comprehensive,Basic,Private,Toyota,MPV,2012,Black,Automatic,Gasoline,199.55
8/18/13,ID00356,MC,IMECA,8/25/13,8/25/14,Comprehensive,Basic,Private,Toyota,MPV,2012,Black,Automatic,Gasoline,199.55
11/16/14,ID00356,MC,IMECA,11/23/14,11/23/15,Comprehensive,Basic,Private,Toyota,MPV,2012,Black,Automatic,Gasoline,199.55
2/14/16,ID00356,MC,IMECA,2/21/16,2/21/17,Comprehensive,Basic,Private,Toyota,MPV,2012,Black,Automatic,Gasoline,199.55
5/14/17,ID00357,MC,IMECA,5/21/17,5/21/18,Comprehensive,Basic,Private,Mitsubishi,SUV,2017,Silver,Automatic,Diesel,957.88
8/12/18,ID00357,MC,IMECA,8/19/18,8/19/19,Comprehensive,Basic,Private,Mitsubishi,SUV,2017,Silver,Automatic,Diesel,957.88
11/10/19,ID00357,MC,IMECA,11/17/19,11/17/20,Comprehensive,Basic,Private,Mitsubishi,SUV,2017,Silver,Automatic,Diesel,957.88
2/7/21,ID00357,MC,IMECA,2/14/21,2/14/22,Comprehensive,Basic,Private,Mitsubishi,SUV,2017,Silver,Automatic,Diesel,957.88
10/4/12,ID00358,MC,IMECA,10/11/12,10/11/13,CTPL,Premium,Private,Nissan,Sedan,2010,White,Manual,Gasoline,447.01
1/26/14,ID00358,MC,IMECA,2/2/14,2/2/15,CTPL,Premium,Private,Nissan,Sedan,2010,White,Manual,Gasoline,447.01
5/20/15,ID00358,MC,IMECA,5/27/15,5/27/16,CTPL,Premium,Private,Nissan,Sedan,2010,White,Manual,Gasoline,447.01
9/10/16,ID00358,MC,IMECA,9/17/16,9/17/17,CTPL,Premium,Private,Nissan,Sedan,2010,White,Manual,Gasoline,447.01
1/2/18,ID00358,MC,IMECA,1/9/18,1/9/19,CTPL,Premium,Private,Mazda,MPV,2017,Red,Automatic,Gasoline,199.55
4/26/19,ID00358,MC,IMECA,5/3/19,5/3/20,CTPL,Premium,Private,Mazda,MPV,2017,Red,Automatic,Gasoline,199.55
8/17/20,ID00358,MC,IMECA,8/24/20,8/24/21,CTPL,Premium,Private,Mazda,MPV,2017,Red,Automatic,Gasoline,199.55
12/9/21,ID00358,MC,IMECA,12/16/21,12/16/22,CTPL,Premium,Private,Mazda,MPV,2017,Red,Automatic,Gasoline,199.55
6/15/12,ID00359,MC,HOCOC,6/22/12,6/22/13,Comprehensive,Basic,Commercial,Nissan,Van,2012,Black,Automatic,Diesel,848.75
9/13/13,ID00359,MC,HOCOC,9/20/13,9/20/14,Comprehensive,Basic,Commercial,Nissan,Van,2012,Black,Automatic,Diesel,848.75
12/12/14,ID00359,MC,HOCOC,12/19/14,12/19/15,Comprehensive,Basic,Commercial,Nissan,Van,2012,Black,Automatic,Diesel,848.75
3/11/16,ID00359,MC,HOCOC,3/18/16,3/19/17,Comprehensive,Basic,Commercial,Nissan,Van,2012,Black,Automatic,Diesel,848.75
6/9/17,ID00359,MC,HOCOC,6/16/17,6/16/18,Comprehensive,Basic,Commercial,Nissan,Van,2012,Black,Automatic,Diesel,848.75
9/7/18,ID00359,MC,HOCOC,9/14/18,9/14/19,Comprehensive,Basic,Commercial,Toyota,Van,2018,Black,Automatic,Diesel,848.75
12/6/19,ID00359,MC,HOCOC,12/13/19,12/13/20,Comprehensive,Basic,Commercial,Toyota,Van,2018,Black,Automatic,Diesel,848.75
3/5/21,ID00359,MC,HOCOC,3/12/21,3/12/22,Comprehensive,Basic,Commercial,Toyota,Van,2018,Black,Automatic,Diesel,848.75
12/7/12,ID00360,MC,IMECA,12/14/12,12/14/13,CTPL,Basic,Private,Kia,Hatchback,2012,White,Manual,Gasoline,486.92
3/31/14,ID00360,MC,IMECA,4/7/14,4/7/15,CTPL,Basic,Private,Kia,Hatchback,2012,White,Manual,Gasoline,486.92
7/23/15,ID00360,MC,IMECA,7/30/15,7/30/16,CTPL,Basic,Private,Kia,Hatchback,2012,White,Manual,Gasoline,486.92
11/13/16,ID00360,MC,IMECA,11/20/16,11/20/17,CTPL,Basic,Private,Kia,Hatchback,2012,White,Manual,Gasoline,486.92
3/7/18,ID00360,MC,IMECA,3/14/18,3/14/19,CTPL,Basic,Private,Kia,Hatchback,2012,Red,Automatic,Gasoline,486.92
6/29/19,ID00360,MC,IMECA,7/6/19,7/6/20,CTPL,Basic,Private,Kia,Hatchback,2012,Red,Automatic,Gasoline,486.92
10/20/20,ID00360,MC,IMECA,10/27/20,10/27/21,CTPL,Basic,Private,Honda,MPV,2020,Red,Automatic,Diesel,199.55
6/15/12,ID00361,MC,IMECA,6/22/12,6/22/13,CTPL,Basic,Private,Hyundai,Sedan,2012,Blue,Automatic,Gasoline,447.01
9/13/13,ID00361,MC,IMECA,9/20/13,9/20/14,CTPL,Basic,Private,Hyundai,Sedan,2012,Blue,Automatic,Gasoline,447.01
12/12/14,ID00361,MC,IMECA,12/19/14,12/19/15,CTPL,Basic,Private,Hyundai,Sedan,2012,Blue,Automatic,Gasoline,447.01
3/11/16,ID00361,MC,IMECA,3/18/16,3/19/17,CTPL,Basic,Private,Hyundai,Sedan,2012,Blue,Automatic,Gasoline,447.01
6/9/17,ID00361,MC,IMECA,6/16/17,6/16/18,CTPL,Basic,Private,Hyundai,Sedan,2012,Blue,Automatic,Gasoline,447.01
9/7/18,ID00361,MC,IMECA,9/14/18,9/14/19,CTPL,Basic,Private,Hyundai,Sedan,2012,Blue,Automatic,Gasoline,447.01
12/6/19,ID00362,MC,BTARLA,12/13/19,12/13/20,CTPL,Basic,Commercial,Mitsubishi,SUV,2018,Silver,Automatic,Diesel,957.88
3/5/21,ID00362,MC,BTARLA,3/12/21,3/12/22,CTPL,Basic,Commercial,Mitsubishi,SUV,2018,Silver,Automatic,Diesel,957.88
1/5/13,ID00363,MC,BGRN,1/12/13,1/12/14,CTPL,Premium,Private,Suzuki,Hatchback,2012,Yellow,Manual,Gasoline,486.92
4/29/14,ID00363,MC,BGRN,5/6/14,5/6/15,CTPL,Premium,Private,Suzuki,Hatchback,2012,Yellow,Manual,Gasoline,486.92
8/21/15,ID00363,MC,BGRN,8/28/15,8/28/16,CTPL,Premium,Private,Suzuki,Hatchback,2012,Yellow,Manual,Gasoline,486.92
12/12/16,ID00363,MC,BGRN,12/19/16,12/19/17,CTPL,Premium,Private,Suzuki,Hatchback,2012,Yellow,Manual,Gasoline,486.92
4/5/18,ID00363,MC,BGRN,4/12/18,4/12/19,CTPL,Premium,Private,Toyota,Sedan,2018,Red,Automatic,Gasoline,447.01
7/28/19,ID00363,MC,BGRN,8/4/19,8/4/20,CTPL,Premium,Private,Toyota,Sedan,2018,Red,Automatic,Gasoline,447.01
11/18/20,ID00363,MC,BGRN,11/25/20,11/25/21,CTPL,Premium,Private,Toyota,Sedan,2018,Red,Automatic,Gasoline,447.01
11/10/14,ID00364,MC,BTARLA,11/17/14,11/17/15,Comprehensive,Basic,Commercial,Mitsubishi,SUV,2014,Black,Automatic,Diesel,957.88
11/28/15,ID00364,MC,BTARLA,12/5/15,12/5/16,Comprehensive,Basic,Commercial,Mitsubishi,SUV,2014,Black,Automatic,Diesel,957.88
12/15/16,ID00364,MC,BTARLA,12/22/16,12/22/17,Comprehensive,Basic,Commercial,Mitsubishi,SUV,2014,Black,Automatic,Diesel,957.88
1/2/18,ID00364,MC,BTARLA,1/9/18,1/9/19,Comprehensive,Basic,Commercial,Mitsubishi,SUV,2014,Black,Automatic,Diesel,957.88
1/20/19,ID00364,MC,BTARLA,1/27/19,1/27/20,Comprehensive,Basic,Commercial,Mitsubishi,SUV,2014,Black,Automatic,Diesel,957.88
2/7/20,ID00364,MC,BTARLA,2/14/20,2/14/21,Comprehensive,Basic,Commercial,Mitsubishi,SUV,2014,Black,Automatic,Diesel,957.88
2/24/21,ID00364,MC,BTARLA,3/3/21,3/3/22,Comprehensive,Basic,Commercial,Mitsubishi,SUV,2014,Black,Automatic,Diesel,957.88
11/5/12,ID00365,MC,IMECA,11/12/12,11/12/13,CTPL,Basic,Private,Mazda,Sedan,2012,White,Automatic,Gasoline,447.01
